"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text","sentiment"
499353,"B001EQ5HRA","A106ZCP7RSXMRU","Lil MamaKitty ""lilbit565""",26,28,1,1191283200,"Disappointing 'milker'","We have switched to organic, natural foods and have tried to eliminate hydrogenated oils from our diet - that meant finding a replacement for Creamora. I was excited to find this product. Sadly the taste does not live up to the name. Instead of Creamer it should be called Milker. There is no creamy taste, frankly it is the equivalent of adding non-fat dry milk to your morning coffee. True, no hydrogenated oils, but also no cream, so what is the point? They need to do a version that is not non-fat, using real cream. Oh well, live and learn. I'm still using it by mixing it with Creamora until I can find a true replacement. Will not be a repurchase.","Negative"
546463,"B0036U6YE2","A3J7T3P0WSD97L","Christine ""Chris T""",0,0,2,1294358400,"Just OK","Powder in the cup turns into cocoa. Cocoa is very weak on both settings. I guess it would be OK for little ones coming in from playing in the snow, but for an adult, way too watery. Added chocolate syrup and cream...kind of defeats the purpose.","Negative"
362339,"B002J771J0","A3734L62MWK5MJ","ELLE ""jazminkat""",0,0,2,1339200000,"No sugar Jam","Not bad but a little too sweet tasting for me even with Xylitol as sweetener.  Would not purchase again but thought I'd try & take a chance as we have Diabetics in our family.","Negative"
381833,"B005IY1MAU","AO64CL88PRVRM","Rae",0,0,2,1347667200,"ended up not being a bargain after all","I ended up comparing the value of this item, a little too late, after I had paid for it.  The size was wrong, the cost was ridiculous in comparison to any other<br />places selling the correct items.  You live and learn, I suppose.","Negative"
334259,"B002P2RL8A","A3GNT1FS886605","Mary K. Frickey ""photo snapper""",0,1,1,1309132800,"Do Not Order","Do not waste your time ordering. They never replied and never bothered to send the items. They did no answer my emails","Negative"
67200,"B004JRXZKM","A3QV6A2TD90BP6","Tonja L. Higgins ""Tonja""",0,0,1,1347408000,"Simply Gross","Okay, I had to try them as the thought of substituting noodles with a low cal low carb alternative was hopeful.  I received the case and immediately opened them up and cooked exactly as prescribed.  To me, they tasted like silicon and I could barely choke them down.  I threw the rest of the packages away as I knew there was no way in the world that I could ingest them.  To me they are nothing less than gross and I would not recommend them.","Negative"
14983,"B000UVKZXQ","AJXVOY9PS5UUP","Delores M. Wadick ""Ms Dee""",0,3,1,1325376000,"Galil Roasted Chestnuts...............","This Galil Roasted Chestnuts are undoubtedly the worse product I have ever ordered from Amazon.  I literally threw them away.  Not edible by me.","Negative"
73550,"B000WG5AX4","A118HRSV9MQYHH","Renae W.",0,0,1,1267660800,"I love bubble gum...but this was the worst","When I ordered this from Always Direct the gum shell was very hard and crumbly and had somewhat of a chalky taste and the flavor lasted for about 5 seconds of a chew once I got through the hard and crumbly shell. FYI for bubble gum lovers: when the outer shell of the gumball starts to crumble off the gum itself, that's when you know ITS OLD!!!","Negative"
181479,"B007OSBEV0","#oc-R12KPBODL2B5ZD","Christopher P. Presta",5,8,1,1348617600,"Not what I expected","I didnt like this coffee. Instead of telling you why I didnt like it, I will tell you the coffee I DO like. If you like the same as i do, you most likely will not like this one. It wasnt dark enough for me.<br /><br />I enjoy<br /><br />Barista Prima Italian Roast<br />tullys french and italian roasts","Negative"
23324,"B001E96JY2","A2O8Z4MX4I8WYT","M. Sharp",0,1,1,1304294400,"Worst of the bunch","I eat healthy choice most days for lunch and this one is the worst.  I no longer buy it.  It is flavorless (unless you add a packet of soy sauce).  I don't even think this one will make it into my earthquake food kit.","Negative"
344162,"B0025VFFGQ","A3BFG3A2LP4DH9","D. Chin",0,0,2,1332374400,"My son did not like","My son did not like the flavor. Unfortunately I have 90 left and don't want to give them away as I don't think they are very good. As a plus my son decided to eat veggies at school without dip.","Negative"
65972,"B0007A0AQW","A2AZHR75IHDEZP","Paisleypoos",0,0,2,1309564800,"Dog doesn't like them","My maltipoo is pretty picky with food and treats and she absolutely hates these treats. I've tried offering them to her and she won't eat it. I tried putting them in her food and she'll just pick around it. I've only tried peanut butter and salmon. I bought all three flavors. I plan on trying the chicken one soon to see if she likes that one, but I don't think it'll win her over","Negative"
385551,"B0030WM0GC","A2D55SERD4DQDQ","B. Smith",4,6,1,1317859200,"This is a rip off, I guess as the old saying goes buyer beware","I was gullible enough to believe that these bags would be something other than 1 oz. each.<br />At a price of $1.49 ea. for what I would consider a 50 cent convenience store item no wonder<br />they don't tell what the size of the bag is.","Negative"
560362,"B000KNFGNS","AOQMN4EDMQIKL","Federalist One ""second amendment: original ho...",3,8,1,1233619200,"contains ""organic"" sand?","hippies have added Silicon Dioxide!  I prefer my garlic salt, organic or otherwise, to not-contain SAND!!","Negative"
291238,"B001E55Z46","A3M174IC0VXOS2","Gail Cooke",2,7,2,1266105600,"Decoy Parmesan","You must be daft<br /><br />If you think Kraft<br /><br />Tastes like real Parmesan cheese.<br /><br />Seems really mixed,<br /><br />So the flavor's prefixed.<br /><br />Which totally fails to please.","Negative"
99883,"B000IMPD3E","A3RM5FW3BOEDOG","Anne American",0,1,1,1284940800,"This is not grown by the Amish","I don't believe this brand is an Amish brand, they just have the name<br />""Amish Country"". It's misleading.","Negative"
218090,"B000F3OA7Q","A2VW7RVPROAJEQ","R. Verducci",4,7,1,1201305600,"Blech!","You won't find yourself soaking up the last trace of Scarpetta pasta sauce on your plate with a slice of pugliese. In fact, I would be surprised if you even made it through the meal.<br /><br />I'll have to contact Amazon as well, because at least one of my containers was leaking and I received a variety pack instead of only arrabiata. I love arrabiata sauce and it's not easy to find. However, something just went very wrong with this one. It's possible that it arrived spoiled, because it tasted somewhat foul and I developed a stomach ache a couple hours after I tasted a few bites of pasta and pushed the plate aside.<br /><br />I don't even know if I want to try out the other three containers anymore. Life is short. Eat accordingly.","Negative"
381523,"B002FBUY0I","A1L7T67OO5IBUO","lovemyamazon ""amazloyal""",3,9,1,1268697600,"My child had an allergic reaction.","They were giving away samples at Costco. My daughter is 5 and has never had a nut allergy but she did with this product. So even though she doesn't have a peanut allergy, she must be allergic to one of the other nuts in this bar. It started with major stomach pains then she started itching and got a HORRIBLE rash all over her body. Then her breathing sounded as if she was having an asthma attack (which she doesn't have asthma but that's what it sounded like). Luckily I realized it before she went to bed and gave her some benedryl but it was a very scary moment for us.","Negative"
37514,"B001IZA5EM","AS36SGNB3JUOI","MackWheaton",3,4,2,1279584000,"Too dried tomatoes","These tomatoes are very dry when compared to store bought dried tomatoes. I tried to soften them by placing in a jar of olive oil but even after weeks they continue to have a very tough, leathery texture. The only way I can use them is to cut them into very fine pieces (a very tedious task without a blender).  Disappointing as I had plans for many dishes, now I have 3 pounds that will need to be ground up for any use.","Negative"
504212,"B003P02EGU","A520RBG0PL2AW","Louisa Tavakoli",1,2,1,1313971200,"Lollipop taste","I love the orange/mango and the lemon/lime flavors.  They are very refreshing.  This flavor tastes like a bad lollipop. Don't recommend it to anyone else unless you like the taste of candy in your drinks.","Negative"
377437,"B001AML2LI","A2DACLMJ0939ZJ","N. Bittick ""creatively crackers""",3,7,1,1202688000,"Tasteless and Tiny","Don't waste your time or money with this product.  The cookies have very little shortbread flavor and are no bigger than the tip of your finger.","Negative"
240263,"B001VJ0B0I","A44OY8EFDM4IP","Tiffany A. Harkleroad ""Tiffanys Bookshelf""",0,0,2,1338422400,"Not for my dogs","I must begin by saying my dogs are very picky.  They would not eat this food.  I am disappointed to take a look at the ingredients list, because this is pitched as one of the ""healthy"" dog foods, with the packaging showing meat and vegetables, yet it is chock full of corn meal and chicken by products.<br /><br />Also, this food is not the right size kibble for smaller dogs like mine.  I will stick with the small dog formula of a food where the first ingredient listed is meat.","Negative"
86266,"B000084E6V","ASFRQDXD2EWXG","mktvv",0,0,2,1346889600,"NOT durable","I received this product in the mail yesterday. It was a different dino than pictured, but the description notes that it pay be. My dog (a 35 lb beagle/lab) chewed most of it up by last night. Other Nylabone products are fine for him, but this one doesn't look like it will last long. Also, it is a lot smaller than I anticipated.","Negative"
388970,"B000Z3QB0A","ATVO9QNOANFSW","Jake G.",6,6,2,1263859200,"Watery and strange banana flavor","I was excited to get these syrups, as I have tried other brands in the past and was disappointed with the strength of the flavor. I like a strong flavor without having to add too much syrup, as too much makes the drink too sweet.<br /><br />Unfortunately, these are the most watery syrups I have tried to date. They are only marginally thicker than water. Also, all the syrups have a strange banana-like smell. The pumpkin pie syrup specifically smells like artificial banana candies, while the other two, even the peppermint, have a distinct if secondary banana smell.<br /><br />They don't taste any different from their stated flavors, but the smell is somewhat overwhelming. Also, in order to achieve the desired flavor, I had to add so much syrup that the drink was way too sweet to drink. I was really hoping to be able to make my own coffee shop lattes, but these syrups simply do not have the strength or flavor to do the job. A dash of cinnamon adds more flavor than a few pumps of these.","Negative"
